"","P01233"
"ENSG00000000003",11.3307200062031
"ENSG00000000005",7.45548856592268
"ENSG00000000419",13.6042902757992
"ENSG00000000457",11.380162992767
"ENSG00000000460",9.6365541249702
"ENSG00000000938",11.7279284779909
"ENSG00000000971",15.2701641744287
"ENSG00000001036",13.3472016336277
"ENSG00000001084",13.0688283291743
"ENSG00000001167",11.9042051588744
"ENSG00000001460",10.1219809521404
"ENSG00000001461",12.8988176544614
"ENSG00000001497",12.3455053429668
"ENSG00000001561",13.8134496716468
"ENSG00000001617",12.0667707651828
"ENSG00000001626",2.02922381122059
"ENSG00000001629",13.1539913470431
"ENSG00000001631",13.0892441657284
"ENSG00000002016",11.0598909474675
"ENSG00000002330",11.8023630179403
"ENSG00000002549",14.0922817748441
"ENSG00000002587",9.44707632610648
"ENSG00000002726",2.02922381122059
"ENSG00000002822",10.1429659772698
"ENSG00000002834",13.916063517105
"ENSG00000002919",12.0557472537404
"ENSG00000002933",11.6047630580551
"ENSG00000003056",13.9015139215087
"ENSG00000003096",11.6963353532956
"ENSG00000003137",8.92404157452853
"ENSG00000003147",13.3449394692428
"ENSG00000003249",8.99500809588267
"ENSG00000003393",13.7430398914551
"ENSG00000003400",11.6457726549996
"ENSG00000003402",16.4102935370648
"ENSG00000003436",13.4973386975987
"ENSG00000003509",13.2270548092328
"ENSG00000003756",14.7880716143289
"ENSG00000003987",6.42154123399935
"ENSG00000003989",14.1773825841585
"ENSG00000004059",13.081112467126
"ENSG00000004139",10.9921198165578
"ENSG00000004142",15.1042014735217
"ENSG00000004399",13.9191079815234
"ENSG00000004455",14.3842995578896
"ENSG00000004468",11.8573602954147
"ENSG00000004478",13.3255664959135
"ENSG00000004487",13.2646397468231
"ENSG00000004534",14.9272582872121
"ENSG00000004660",9.86842759931753
"ENSG00000004700",13.7994747386155
"ENSG00000004766",12.5962291814676
"ENSG00000004776",16.0618722575828
"ENSG00000004777",8.77069079762173
"ENSG00000004779",15.2256722551827
"ENSG00000004799",19.2313763386407
"ENSG00000004809",7.23867717684954
"ENSG00000004838",6.5527857672776
"ENSG00000004864",11.7588445547736
"ENSG00000004866",13.0014856599539
"ENSG00000004897",14.0075767693857
"ENSG00000004961",13.6258794788952
"ENSG00000004975",11.1559282840638
"ENSG00000005007",12.6918921867381
"ENSG00000005020",11.2842523810393
"ENSG00000005022",14.7522447430326
"ENSG00000005059",11.1193362308849
"ENSG00000005075",12.8786289121683
"ENSG00000005100",11.9702714175612
"ENSG00000005102",12.3249927456411
"ENSG00000005108",9.89340995587487
"ENSG00000005156",11.2936664114472
"ENSG00000005175",12.3318627350081
"ENSG00000005187",12.2640412423379
"ENSG00000005189",10.3284318296079
"ENSG00000005194",13.4840371597331
"ENSG00000005206",11.3076732694411
"ENSG00000005238",12.830932170137
"ENSG00000005243",12.4669758835442
"ENSG00000005249",13.1922444508014
"ENSG00000005302",12.4417936580258
"ENSG00000005339",12.8470069329951
"ENSG00000005379",10.7940954019567
"ENSG00000005381",5.1991488126629
"ENSG00000005421",4.35115190610795
"ENSG00000005436",12.2398951550062
"ENSG00000005448",9.24839233168275
"ENSG00000005469",11.5971798866361
"ENSG00000005471",10.1840419202727
"ENSG00000005483",13.3426737521836
"ENSG00000005486",12.0612695381514
"ENSG00000005513",8.74346932888671
"ENSG00000005700",14.1761106466365
"ENSG00000005801",12.3679601937945
"ENSG00000005810",13.5601177924145
"ENSG00000005812",14.0540171959231
"ENSG00000005844",7.52107690755026
"ENSG00000005882",14.1633292116224
"ENSG00000005884",11.8605310550226
"ENSG00000005889",12.7494680695082
"ENSG00000005893",14.5208264179167
"ENSG00000005955",14.0841672277939
"ENSG00000005961",6.88720480634816
"ENSG00000005981",10.2723977946935
"ENSG00000006007",14.7687934852466
"ENSG00000006015",10.3735197191364
"ENSG00000006016",11.2842523810393
"ENSG00000006025",10.5799705966038
"ENSG00000006042",11.0264032921582
"ENSG00000006047",6.27715132466417
"ENSG00000006062",12.136440886812
"ENSG00000006071",10.7537376643405
"ENSG00000006074",6.11668665247092
"ENSG00000006075",4.83657873327819
"ENSG00000006114",11.9465958906974
"ENSG00000006118",10.0348483604145
"ENSG00000006125",14.9363022455171
"ENSG00000006128",6.42154123399935
"ENSG00000006194",12.5635266936752
"ENSG00000006210",12.6954478140238
"ENSG00000006282",12.9986103325629
"ENSG00000006283",5.48865542985788
"ENSG00000006327",12.9383668585605
"ENSG00000006432",8.77069079762173
"ENSG00000006451",13.1186742923365
"ENSG00000006453",10.8073009407559
"ENSG00000006459",12.9532939968059
"ENSG00000006468",13.4674958673454
"ENSG00000006530",12.7932660285272
"ENSG00000006534",8.92404157452853
"ENSG00000006555",6.11668665247092
"ENSG00000006576",13.4091436288671
"ENSG00000006606",5.1991488126629
"ENSG00000006607",11.7209673303919
"ENSG00000006625",12.8676398870179
"ENSG00000006634",10.0348483604145
"ENSG00000006638",8.09531300167836
"ENSG00000006652",13.8450073553488
"ENSG00000006695",13.2562380048697
"ENSG00000006704",11.9225253420811
"ENSG00000006712",12.7357198292818
"ENSG00000006715",13.1318557000756
"ENSG00000006740",10.6981087954868
"ENSG00000006744",13.4922372246703
"ENSG00000006747",5.1991488126629
"ENSG00000006756",10.7605428422457
"ENSG00000006757",12.5300656907775
"ENSG00000006831",14.5036902753532
"ENSG00000006837",8.2190483701006
"ENSG00000007047",11.5933733012063
"ENSG00000007062",9.70870391072603
"ENSG00000007080",11.4407347992327
"ENSG00000007129",4.83657873327819
"ENSG00000007168",15.5870464665937
"ENSG00000007171",6.11668665247092
"ENSG00000007202",14.2679270906483
"ENSG00000007237",14.4604602232916
"ENSG00000007255",9.88097285263664
"ENSG00000007264",5.72966352936168
"ENSG00000007312",10.6476093134792
"ENSG00000007314",8.0065037347205
"ENSG00000007341",11.8023630179403
"ENSG00000007350",11.2747765174763
"ENSG00000007376",9.3601406893352
"ENSG00000007384",12.4523397213677
"ENSG00000007392",13.4145469873965
"ENSG00000007402",9.12725589418111
"ENSG00000007516",7.95996114878347
"ENSG00000007520",11.79906165485
"ENSG00000007541",10.6476093134792
"ENSG00000007545",11.3889733715429
"ENSG00000007866",12.6721780347009
"ENSG00000007908",10.9805085261876
"ENSG00000007923",13.2221330303326
"ENSG00000007933",10.0790723606711
"ENSG00000007944",12.3272863789396
"ENSG00000007968",5.48865542985788
"ENSG00000008018",14.8444069412286
"ENSG00000008056",10.2818892436708
"ENSG00000008083",11.5350353651402
"ENSG00000008086",8.33300455939769
"ENSG00000008128",7.15850682816555
"ENSG00000008130",12.732262200207
"ENSG00000008226",5.48865542985788
"ENSG00000008256",13.3105743262016
"ENSG00000008277",9.22889615605695
"ENSG00000008282",15.2385248572547
"ENSG00000008283",10.9088070608334
"ENSG00000008294",14.5931350558023
"ENSG00000008300",7.86211382538533
"ENSG00000008311",13.0313355877004
"ENSG00000008324",11.8731448625096
"ENSG00000008382",10.7605428422457
"ENSG00000008394",13.1384015145759
"ENSG00000008405",13.5493513615454
"ENSG00000008441",12.4794040583853
"ENSG00000008513",15.6937822047864
"ENSG00000008516",7.64393365533579
"ENSG00000008517",11.3398365928801
"ENSG00000008710",12.8244517772493
"ENSG00000008735",5.48865542985788
"ENSG00000008838",13.2196658300034
"ENSG00000008853",12.9413646675163
"ENSG00000008869",13.0592011578102
"ENSG00000008952",14.9291471262366
"ENSG00000008988",16.0142652145638
"ENSG00000009307",17.7882017028801
"ENSG00000009335",14.105037188682
"ENSG00000009413",13.3209700920545
"ENSG00000009694",8.56838262232862
"ENSG00000009780",11.5780457196793
"ENSG00000009790",7.86211382538533
"ENSG00000009830",11.4988656284601
"ENSG00000009844",13.586208768815
"ENSG00000009950",6.67308000099531
"ENSG00000009954",13.9259346269467
"ENSG00000010017",13.4444374099859
"ENSG00000010030",4.35115190610795
"ENSG00000010072",11.6604008669246
"ENSG00000010165",12.3988211574993
"ENSG00000010219",11.7313964965861
"ENSG00000010244",14.7027537356217
"ENSG00000010256",16.5048939202636
"ENSG00000010270",12.9338584328887
"ENSG00000010278",14.7172555136345
"ENSG00000010282",14.830730097857
"ENSG00000010292",12.1623660236212
"ENSG00000010295",11.8887585976032
"ENSG00000010310",9.84300500243762
"ENSG00000010318",9.83012371114089
"ENSG00000010319",13.0973302870794
"ENSG00000010322",13.5275744191502
"ENSG00000010327",13.5640130227009
"ENSG00000010361",10.902667923736
"ENSG00000010379",9.91796706011884
"ENSG00000010404",14.6961135196608
"ENSG00000010539",11.5230792604614
"ENSG00000010610",10.9978906044158
"ENSG00000010626",11.4533901000387
"ENSG00000010671",9.37795196545166
"ENSG00000010704",9.60665263925634
"ENSG00000010803",13.353966921715
"ENSG00000010810",13.1897255587763
"ENSG00000010818",13.1173495034088
"ENSG00000010932",6.27715132466417
"ENSG00000011007",13.2538284927591
"ENSG00000011009",11.8317401763418
"ENSG00000011021",11.993564679013
"ENSG00000011028",12.5654710269087
"ENSG00000011105",14.5148015821238
"ENSG00000011114",12.6775813932303
"ENSG00000011132",9.95403631482637
"ENSG00000011143",10.6694687474429
"ENSG00000011198",12.0858615263338
"ENSG00000011201",10.8715741546344
"ENSG00000011243",13.0522850609559
"ENSG00000011258",12.1802403501128
"ENSG00000011260",11.734856198582
"ENSG00000011275",12.5039437577471
"ENSG00000011295",13.5255782997852
"ENSG00000011304",13.3335751328838
"ENSG00000011332",6.78411131338405
"ENSG00000011347",11.8794106488664
"ENSG00000011376",12.05297816452
"ENSG00000011405",14.2249035967166
"ENSG00000011422",10.1006861737772
"ENSG00000011426",8.33300455939769
"ENSG00000011451",12.0612695381514
"ENSG00000011454",13.9917583747319
"ENSG00000011465",18.3686041103599
"ENSG00000011478",9.01790849799275
"ENSG00000011485",13.3651723764229
"ENSG00000011523",13.1186742923365
"ENSG00000011566",13.9536652035598
"ENSG00000011600",10.7740576487201
"ENSG00000011638",14.0834889508463
"ENSG00000012048",11.0872155339798
"ENSG00000012061",13.8224206702815
"ENSG00000012124",5.9361144068291
"ENSG00000012171",10.91492018456
"ENSG00000012174",12.2103760680862
"ENSG00000012211",10.4512885773934
"ENSG00000012223",10.5952778493917
"ENSG00000012232",13.6090111407476
"ENSG00000012660",13.8968886596013
"ENSG00000012779",10.7537376643405
"ENSG00000012817",13.5957535938448
"ENSG00000012822",15.1986791089176
"ENSG00000012963",13.2245960186233
"ENSG00000012983",13.1213202262114
"ENSG00000013016",12.7130956798432
"ENSG00000013275",13.552295638161
"ENSG00000013288",12.3041842833612
"ENSG00000013297",10.5488600640638
"ENSG00000013306",12.8502005038418
"ENSG00000013364",13.1972690794447
"ENSG00000013374",13.4263636174562
"ENSG00000013375",12.7799307974455
"ENSG00000013392",11.4700929788315
"ENSG00000013441",15.4964472410415
"ENSG00000013503",11.2604449919318
"ENSG00000013523",12.0136422700217
"ENSG00000013561",14.8254662594237
"ENSG00000013563",13.1935022495218
"ENSG00000013573",10.7051808441623
"ENSG00000013583",12.8422032824721
"ENSG00000013588",9.60665263925634
"ENSG00000013619",9.84300500243762
"ENSG00000013725",5.9361144068291
"ENSG00000013810",10.5170638450436
"ENSG00000014123",13.5562120166526
"ENSG00000014138",10.7261913374549
"ENSG00000014164",9.26762855054566
"ENSG00000014216",12.9049731626406
"ENSG00000014257",5.9361144068291
"ENSG00000014641",17.8433305739549
"ENSG00000014824",15.0226929728198
"ENSG00000014914",10.8778467516499
"ENSG00000014919",13.0973302870794
"ENSG00000015133",10.1840419202727
"ENSG00000015153",14.2839572004673
"ENSG00000015171",14.8993958503308
"ENSG00000015285",9.30534821649482
"ENSG00000015475",11.6820687842226
"ENSG00000015479",16.1109568865246
"ENSG00000015520",5.1991488126629
"ENSG00000015532",10.6910019089926
"ENSG00000015568",2.02922381122059
"ENSG00000015676",14.1792883903021
"ENSG00000016391",9.60665263925634
"ENSG00000016402",8.94808704849518
"ENSG00000016864",13.0674569459524
"ENSG00000017260",14.6760075030584
"ENSG00000017373",7.75714426578378
"ENSG00000017427",14.2292028188365
"ENSG00000017483",9.24839233168275
"ENSG00000017621",7.58381266289822
"ENSG00000017797",13.6286717927493
"ENSG00000018189",12.7932660285272
"ENSG00000018236",5.48865542985788
"ENSG00000018280",11.3215454440226
"ENSG00000018408",14.6907792536883
"ENSG00000018510",13.3651723764229
"ENSG00000018610",11.993564679013
"ENSG00000018625",16.5850711146949
"ENSG00000018699",11.7486126321627
"ENSG00000018869",10.2913186565908
"ENSG00000019102",9.52906969830379
"ENSG00000019144",14.6610829385034
"ENSG00000019169",9.6365541249702
"ENSG00000019485",11.0598909474675
"ENSG00000019505",10.4258285924024
"ENSG00000019549",11.6457726549996
"ENSG00000019582",14.7934734165877
"ENSG00000019991",10.3911675849558
"ENSG00000019995",14.2432393026314
"ENSG00000020129",11.79906165485
"ENSG00000020181",11.9525512966398
"ENSG00000020256",10.300686839125
"ENSG00000020426",11.8731448625096
"ENSG00000020577",15.2099100060434
"ENSG00000020633",7.31462603008283
"ENSG00000020922",11.1403594814553
"ENSG00000021300",11.2116181646251
"ENSG00000021355",13.8240457845518
"ENSG00000021461",4.83657873327819
"ENSG00000021488",2.02922381122059
"ENSG00000021574",11.866851744392
"ENSG00000021645",8.05159162424904
"ENSG00000021762",11.2215166256914
"ENSG00000021776",12.3180898853864
"ENSG00000021826",8.89958853080399
"ENSG00000022267",18.730110509169
"ENSG00000022277",13.8875934110753
"ENSG00000022556",5.9361144068291
"ENSG00000022567",11.1246208340131
"ENSG00000022840",15.7504298306169
"ENSG00000022976",11.1193362308849
"ENSG00000023041",12.9753990519441
"ENSG00000023171",12.5360272490162
"ENSG00000023191",13.0578205882877
"ENSG00000023228",16.6605714150529
"ENSG00000023287",14.8363774503981
"ENSG00000023318",13.7820225696561
"ENSG00000023330",14.6978872343959
"ENSG00000023445",12.5360272490162
"ENSG00000023516",13.715286561116
"ENSG00000023572",11.7069434528616
"ENSG00000023608",10.8652741662787
"ENSG00000023697",12.6393258742203
"ENSG00000023734",14.9697209456788
"ENSG00000023839",7.75714426578378
"ENSG00000023892",8.43861474735829
"ENSG00000023902",13.2824803910017
"ENSG00000023909",12.1546372817039
"ENSG00000024048",13.7592693140998
"ENSG00000024422",13.2942527536787
"ENSG00000024526",6.11668665247092
"ENSG00000024862",11.9993297018328
"ENSG00000025039",14.6064165769076
"ENSG00000025156",13.3312914837471
"ENSG00000025293",12.8260746064877
"ENSG00000025423",3.61418631194174
"ENSG00000025434",10.9331056569568
"ENSG00000025708",10.6981087954868
"ENSG00000025770",11.7588445547736
"ENSG00000025772",11.6963353532956
"ENSG00000025796",14.186886538429
"ENSG00000025800",13.8672458695251
"ENSG00000026025",16.4529306534669
"ENSG00000026036",6.88720480634816
"ENSG00000026103",10.8652741662787
"ENSG00000026297",9.69455972840576
"ENSG00000026508",12.8692148817605
"ENSG00000026559",3.61418631194174
