"","C00188"
"ENSG00000000003",11.0838251542844
"ENSG00000000005",7.6538373135396
"ENSG00000000419",13.6429426724363
"ENSG00000000457",11.0333761315971
"ENSG00000000460",9.04869693088081
"ENSG00000000938",10.98109885273
"ENSG00000000971",14.7322352469606
"ENSG00000001036",13.9108758776829
"ENSG00000001084",12.5301268670801
"ENSG00000001167",10.5210016308325
"ENSG00000001460",9.66713413615306
"ENSG00000001461",12.7708550490353
"ENSG00000001497",12.6387304211494
"ENSG00000001561",12.9528756929072
"ENSG00000001617",10.991706952296
"ENSG00000001626",4.48391231209729
"ENSG00000001629",12.1539783811949
"ENSG00000001631",11.9569415341353
"ENSG00000002016",10.5784299108816
"ENSG00000002330",12.9903851976997
"ENSG00000002549",14.1439082045273
"ENSG00000002587",7.853146121763
"ENSG00000002726",9.43810862248416
"ENSG00000002822",10.6605010438206
"ENSG00000002834",13.7326305600309
"ENSG00000002919",12.0512346536827
"ENSG00000002933",13.7054994333621
"ENSG00000003056",13.0139934615378
"ENSG00000003096",10.893303248235
"ENSG00000003137",9.04869693088081
"ENSG00000003147",13.7990618743536
"ENSG00000003249",10.4458442712638
"ENSG00000003393",13.4792083788759
"ENSG00000003400",11.4107024651435
"ENSG00000003402",16.3129743212543
"ENSG00000003436",13.3837727056383
"ENSG00000003509",13.0397795821491
"ENSG00000003756",14.6592539366625
"ENSG00000003987",4.48391231209729
"ENSG00000003989",13.7215206423263
"ENSG00000004059",13.4448795804616
"ENSG00000004139",10.9704121739328
"ENSG00000004142",15.5276231754444
"ENSG00000004399",13.3857848329392
"ENSG00000004455",14.5771097689189
"ENSG00000004468",11.043608054208
"ENSG00000004478",13.8005709697222
"ENSG00000004487",13.3655361490954
"ENSG00000004534",14.9680638731501
"ENSG00000004660",10.5062801251257
"ENSG00000004700",12.8690557019883
"ENSG00000004766",11.5246586544406
"ENSG00000004776",17.894054456292
"ENSG00000004777",10.2118327666605
"ENSG00000004779",16.1191769686368
"ENSG00000004799",17.2258707872627
"ENSG00000004809",4.48391231209729
"ENSG00000004838",7.14687732481971
"ENSG00000004864",11.8733644011817
"ENSG00000004866",12.8719295974424
"ENSG00000004897",13.421531342631
"ENSG00000004961",13.6294199485603
"ENSG00000004975",11.7846461847155
"ENSG00000005007",12.1773992695966
"ENSG00000005020",10.7381535994731
"ENSG00000005022",14.8822997390526
"ENSG00000005059",10.6605010438206
"ENSG00000005075",13.5473073933858
"ENSG00000005100",11.2696372181833
"ENSG00000005102",12.7270862955702
"ENSG00000005108",7.94334393073458
"ENSG00000005156",10.9704121739328
"ENSG00000005175",12.2365717133686
"ENSG00000005187",12.0100854816108
"ENSG00000005189",11.0022376197882
"ENSG00000005194",13.7530389912467
"ENSG00000005206",11.7095214461173
"ENSG00000005238",13.1527972963635
"ENSG00000005243",13.4659551816232
"ENSG00000005249",12.9528756929072
"ENSG00000005302",12.0256542842193
"ENSG00000005339",12.6949894202059
"ENSG00000005379",11.844393647754
"ENSG00000005381",6.80584040698465
"ENSG00000005421",5.70630473343373
"ENSG00000005436",12.1349640032762
"ENSG00000005448",9.49886265356326
"ENSG00000005469",11.2520966368742
"ENSG00000005471",10.5062801251257
"ENSG00000005483",12.4244706204712
"ENSG00000005486",12.8043368163943
"ENSG00000005513",9.55716129412792
"ENSG00000005700",13.7514793207803
"ENSG00000005801",11.4650038495472
"ENSG00000005810",13.0397795821491
"ENSG00000005812",13.3938053958673
"ENSG00000005844",6.98641265262647
"ENSG00000005882",14.9423189253338
"ENSG00000005884",12.2804927625607
"ENSG00000005889",12.0048583199473
"ENSG00000005893",13.8954233001094
"ENSG00000005955",13.7639097265187
"ENSG00000005961",7.14687732481971
"ENSG00000005981",10.0986221562125
"ENSG00000006007",15.1436109561403
"ENSG00000006015",11.7662285510858
"ENSG00000006016",12.658837994598
"ENSG00000006025",10.3335780390129
"ENSG00000006042",11.5246586544406
"ENSG00000006047",7.853146121763
"ENSG00000006062",12.5801882231539
