"","C02101"
"ENSG00000000003",10.9332345359125
"ENSG00000000005",6.43498366838464
"ENSG00000000419",13.6372707761314
"ENSG00000000457",11.5139350097795
"ENSG00000000460",9.3735831237205
"ENSG00000000938",9.68796440955451
"ENSG00000000971",14.2263636504682
"ENSG00000001036",13.3554357770102
"ENSG00000001084",13.9622000013861
"ENSG00000001167",12.2913054395905
"ENSG00000001460",9.60490866982695
"ENSG00000001461",12.5601387997069
"ENSG00000001497",12.2440550630313
"ENSG00000001561",13.7526977543146
"ENSG00000001617",10.620850213696
"ENSG00000001626",2.52809307277612
"ENSG00000001629",13.7694804367751
"ENSG00000001631",13.3410725440276
"ENSG00000002016",11.0555700788365
"ENSG00000002330",10.7617127495358
"ENSG00000002549",14.2132798693715
"ENSG00000002587",8.20051841474762
"ENSG00000002726",4.11305557349728
"ENSG00000002822",9.74726159323828
"ENSG00000002834",13.4595693066629
"ENSG00000002919",11.7005205814216
"ENSG00000002933",11.2457694958425
"ENSG00000003056",14.3430760092029
"ENSG00000003096",11.948053250624
"ENSG00000003137",9.12800591496325
"ENSG00000003147",13.920947112649
"ENSG00000003249",8.756911763272
"ENSG00000003393",14.3996133351052
"ENSG00000003400",12.0536138818712
"ENSG00000003402",16.4657427516722
"ENSG00000003436",13.0662820048285
"ENSG00000003509",13.1492291860508
"ENSG00000003756",14.9619392812189
"ENSG00000003987",5.33544799483373
"ENSG00000003989",14.3934397175929
"ENSG00000004059",12.6689228435491
"ENSG00000004139",11.2729269102757
"ENSG00000004142",15.1370408873416
"ENSG00000004399",13.5160675970723
"ENSG00000004455",14.2453410786038
"ENSG00000004468",9.78548091546877
"ENSG00000004478",13.768288126756
"ENSG00000004487",13.0643402884642
"ENSG00000004534",14.8275873117855
"ENSG00000004660",9.70800216279106
"ENSG00000004700",13.8036356288628
"ENSG00000004766",12.8421097766775
"ENSG00000004776",16.9022495610109
"ENSG00000004777",9.82271382166775
"ENSG00000004779",15.2442694785835
"ENSG00000004799",17.5094373690003
"ENSG00000004809",2.52809307277612
"ENSG00000004838",4.11305557349728
"ENSG00000004864",11.7302168966066
"ENSG00000004866",12.8511478331178
"ENSG00000004897",14.2867327098007
