"","P01504"
"ENSG00000000003",11.3210408460733
"ENSG00000000005",8.97584297186312
"ENSG00000000419",13.5416184526642
"ENSG00000000457",11.3484780287802
"ENSG00000000460",9.27173320584896
"ENSG00000000938",9.64065878027349
"ENSG00000000971",15.0384266447636
"ENSG00000001036",13.4110812615461
"ENSG00000001084",12.7722651482
"ENSG00000001167",10.8374594877072
"ENSG00000001460",9.87253225462083
"ENSG00000001461",12.19949154917
"ENSG00000001497",12.4543413223031
"ENSG00000001561",13.0452545328307
"ENSG00000001617",11.6968865707412
"ENSG00000001626",3.61829096724504
"ENSG00000001629",12.5480425206624
"ENSG00000001631",12.2871759515113
"ENSG00000002016",11.0473489368388
"ENSG00000002330",13.0480463963839
"ENSG00000002549",14.3207522782074
"ENSG00000002587",9.45118098140978
"ENSG00000002726",7.39088047114197
"ENSG00000002822",11.1021067445093
"ENSG00000002834",13.700883573565
"ENSG00000002919",11.4320721584621
"ENSG00000002933",11.9566559519431
"ENSG00000003056",13.6178212634998
"ENSG00000003096",12.1405455421153
"ENSG00000003137",9.46795669416061
"ENSG00000003147",13.6558379212072
"ENSG00000003249",9.69866438370906
"ENSG00000003393",13.2446084140059
"ENSG00000003400",11.3071240657381
"ENSG00000003402",15.9636038016359
"ENSG00000003436",12.7346349284825
"ENSG00000003509",12.9926059722444
"ENSG00000003756",14.5138662496257
"ENSG00000003987",4.35525656141124
"ENSG00000003989",13.2506803717942
"ENSG00000004059",13.5989066033082
"ENSG00000004139",11.4783433123923
"ENSG00000004142",15.0802819178306
"ENSG00000004399",14.3806730059554
"ENSG00000004455",14.2296232115521
"ENSG00000004468",9.80811552612506
"ENSG00000004478",13.2200617556527
"ENSG00000004487",12.9677565071507
"ENSG00000004534",14.408639463997
"ENSG00000004660",11.6126444041039
"ENSG00000004700",13.1201281521473
"ENSG00000004766",12.2464326861658
"ENSG00000004776",16.7016040758958
"ENSG00000004777",10.8756788099377
"ENSG00000004779",15.4362072957083
"ENSG00000004799",16.6950509036913
"ENSG00000004809",2.03332846652388
"ENSG00000004838",6.28125597996747
"ENSG00000004864",11.457494755342
"ENSG00000004866",12.0708754204861
"ENSG00000004897",13.5386438226601
"ENSG00000004961",13.4767900787513
"ENSG00000004975",12.0063082525902
"ENSG00000005007",13.3803961236898
"ENSG00000005020",10.9129117161367
"ENSG00000005022",14.7787927148007
"ENSG00000005059",10.2476475873246
"ENSG00000005075",13.1438117763401
"ENSG00000005100",11.1444641367586
"ENSG00000005102",13.3490441245461
"ENSG00000005108",9.92207171542214
"ENSG00000005156",11.3974631215319
"ENSG00000005175",12.3313910342429
"ENSG00000005187",10.0276819033827
"ENSG00000005189",10.3140992366545
"ENSG00000005194",13.0919967168645
"ENSG00000005206",12.8089387472834
"ENSG00000005238",12.5753930088073
"ENSG00000005243",12.7637986037081
"ENSG00000005249",13.5612941076578
"ENSG00000005302",11.9655432184923
"ENSG00000005339",12.7380967058865
"ENSG00000005379",12.3382501361056
"ENSG00000005381",7.45959322122598
"ENSG00000005421",5.73376818466497
"ENSG00000005436",11.959624461305
"ENSG00000005448",9.02201315329605
"ENSG00000005469",11.4865991005345
"ENSG00000005471",10.8503120897793
"ENSG00000005483",12.7207041499613
"ENSG00000005486",12.6544645797985
"ENSG00000005513",10.3325364849112
"ENSG00000005700",13.8846871155574
"ENSG00000005801",11.7180770869455
"ENSG00000005810",13.128065971572
"ENSG00000005812",13.4622120185341
"ENSG00000005844",9.54902830480792
"ENSG00000005882",14.8880020883878
"ENSG00000005884",12.8006853206496
"ENSG00000005889",12.2268538270251
"ENSG00000005893",13.971070086601
"ENSG00000005955",13.4368731447259
"ENSG00000005961",5.20325346796619
"ENSG00000005981",9.13136054948441
"ENSG00000006007",14.5517357431952
"ENSG00000006015",12.7518613425931
"ENSG00000006016",11.375403134523
"ENSG00000006025",11.2107480045131
"ENSG00000006042",12.0205924785964
"ENSG00000006047",8.0106083900238
"ENSG00000006062",12.251286164388
"ENSG00000006071",8.92814622983182
"ENSG00000006074",6.12079130777422
"ENSG00000006075",6.55689042258089
"ENSG00000006114",11.7389608538853
"ENSG00000006118",10.8244913550789
"ENSG00000006125",14.6868453459453
"ENSG00000006128",6.89130946165145
"ENSG00000006194",12.2070056028273
"ENSG00000006210",12.9029223097647
"ENSG00000006282",14.1808514108746
"ENSG00000006283",8.0106083900238
"ENSG00000006327",13.3826096953413
"ENSG00000006432",8.33710921470098
"ENSG00000006451",13.1683964123017
"ENSG00000006453",9.53317435360709
"ENSG00000006459",12.1561564613315
"ENSG00000006468",14.0588141233323
"ENSG00000006530",12.9121457511381
"ENSG00000006534",10.2765024499968
"ENSG00000006555",4.35525656141124
"ENSG00000006576",12.6888591896795
"ENSG00000006606",5.9402190621324
"ENSG00000006607",11.5549289062476
"ENSG00000006625",12.4051051108618
"ENSG00000006634",9.90984541308888
"ENSG00000006638",9.61075729455963
"ENSG00000006652",13.4390017988057
"ENSG00000006695",13.2579331480624
"ENSG00000006704",11.2107480045131
"ENSG00000006712",13.3030395876667
"ENSG00000006715",13.2175839619292
"ENSG00000006740",10.8503120897793
"ENSG00000006744",13.9307958082458
"ENSG00000006747",6.12079130777422
"ENSG00000006756",11.7831978939207
"ENSG00000006757",12.3853718923193
"ENSG00000006831",13.5778099888347
"ENSG00000006837",8.26214715701976
"ENSG00000007047",11.9266299973844
"ENSG00000007062",11.2930717302147
"ENSG00000007080",13.2854025093201
"ENSG00000007129",7.58791731820152
"ENSG00000007168",15.1318540879033
"ENSG00000007171",7.91597151588572
"ENSG00000007202",13.7718429989532
"ENSG00000007237",13.8594796813241
"ENSG00000007255",11.1600329393671
"ENSG00000007264",7.58791731820152
"ENSG00000007312",10.2378996107731
"ENSG00000007314",8.63324130871101
"ENSG00000007341",11.4988948713333
"ENSG00000007350",10.9670191214761
"ENSG00000007376",10.9551694035984
"ENSG00000007384",12.7066375420856
"ENSG00000007392",13.3204636526106
"ENSG00000007402",9.83422836644419
"ENSG00000007516",10.3047914944283
"ENSG00000007520",13.0729329844776
"ENSG00000007541",11.9684935161276
"ENSG00000007545",11.6388079845856
"ENSG00000007866",13.0198816162805
"ENSG00000007908",10.1260856074437
"ENSG00000007923",13.8776419277272
"ENSG00000007933",9.76803808674972
"ENSG00000007944",12.0626156934921
"ENSG00000007968",5.20325346796619
"ENSG00000008018",14.6574385022869
"ENSG00000008056",10.4968528397951
"ENSG00000008083",10.9962244718611
"ENSG00000008086",5.20325346796619
"ENSG00000008128",8.37317846940851
"ENSG00000008130",12.2243876810555
"ENSG00000008226",9.54902830480792
"ENSG00000008256",13.5085552442661
"ENSG00000008277",10.7915516812506
"ENSG00000008282",14.7213601689378
"ENSG00000008283",11.9357035810099
"ENSG00000008294",14.0909818064878
"ENSG00000008300",7.16261148346885
"ENSG00000008311",11.0639956027708
"ENSG00000008324",10.9962244718611
"ENSG00000008382",11.3974631215319
"ENSG00000008394",11.0191704035272
"ENSG00000008405",12.1247638528475
"ENSG00000008441",13.6803371049655
"ENSG00000008513",14.6081584818615
"ENSG00000008516",8.33710921470098
"ENSG00000008517",12.8285564325526
"ENSG00000008710",14.4498621267235
"ENSG00000008735",7.39088047114197
"ENSG00000008838",13.2113707953887
"ENSG00000008853",13.3273747797954
"ENSG00000008869",12.5500134158335
"ENSG00000008952",14.3589150117345
"ENSG00000008988",15.9329686132887
"ENSG00000009307",17.3113059515277
"ENSG00000009335",13.6065022512104
"ENSG00000009413",12.3631248047446
"ENSG00000009694",8.97584297186312
"ENSG00000009780",11.8097614989686
"ENSG00000009790",9.30945287179812
"ENSG00000009830",11.444839454536
"ENSG00000009844",13.2237704853067
"ENSG00000009950",6.98752477691076
"ENSG00000009954",13.271135940247
"ENSG00000010017",13.2026271623167
"ENSG00000010030",5.20325346796619
"ENSG00000010072",10.8503120897793
"ENSG00000010165",12.1007628272804
"ENSG00000010219",11.8228621114942
"ENSG00000010244",14.1037848824685
"ENSG00000010256",16.808784429093
"ENSG00000010270",12.8350368254403
"ENSG00000010278",13.9254917763858
"ENSG00000010282",16.6424494772369
"ENSG00000010292",11.8422926414431
"ENSG00000010295",12.6942157368264
"ENSG00000010310",10.5450811202913
"ENSG00000010318",10.1677547867448
"ENSG00000010319",12.855899297474
"ENSG00000010322",13.9599950958712
"ENSG00000010327",14.011681424689
"ENSG00000010361",11.4320721584621
"ENSG00000010379",9.61075729455963
"ENSG00000010404",14.5746671244947
"ENSG00000010539",10.843900101265
"ENSG00000010610",11.4363404900989
"ENSG00000010626",11.4234974227241
"ENSG00000010671",9.50093401660688
"ENSG00000010704",10.1366162749359
"ENSG00000010803",13.0141820729036
"ENSG00000010810",13.2913055250879
"ENSG00000010818",12.1007628272804
"ENSG00000010932",8.66268508660349
"ENSG00000011007",12.8155076603551
"ENSG00000011009",12.4522351977818
"ENSG00000011021",12.3382501361056
"ENSG00000011028",14.2521943765936
"ENSG00000011105",16.1178877487348
"ENSG00000011114",11.9889783740523
"ENSG00000011132",11.2157228199284
"ENSG00000011143",11.1021067445093
"ENSG00000011198",11.2836268844302
"ENSG00000011201",11.6050811100274
"ENSG00000011243",13.3042077618527
"ENSG00000011258",11.923592743545
"ENSG00000011260",11.457494755342
"ENSG00000011275",13.1411993808035
"ENSG00000011295",13.425109072537
"ENSG00000011304",13.6178212634998
"ENSG00000011332",6.12079130777422
"ENSG00000011347",11.789884789048
"ENSG00000011376",12.1114792742585
"ENSG00000011405",13.1161428041962
"ENSG00000011422",10.2082541490246
"ENSG00000011426",8.97584297186312
"ENSG00000011451",12.63231143756
"ENSG00000011454",13.4798948755899
"ENSG00000011465",17.9608981189171
"ENSG00000011478",9.08861090202507
"ENSG00000011485",13.9747429374668
"ENSG00000011523",12.9662813587186
"ENSG00000011566",13.4994049279201
"ENSG00000011600",11.6388079845856
"ENSG00000011638",13.6576670118369
"ENSG00000012048",10.6069756540172
"ENSG00000012061",13.9547975270553
"ENSG00000012124",6.42564588930264
"ENSG00000012171",12.5617825772887
"ENSG00000012174",11.6681395166956
"ENSG00000012211",10.7163230502056
"ENSG00000012223",9.69866438370906
"ENSG00000012232",13.6093403407307
"ENSG00000012660",13.0756718463176
"ENSG00000012779",10.3047914944283
"ENSG00000012817",13.160678007583
"ENSG00000012822",14.7305132497484
"ENSG00000012963",12.855899297474
"ENSG00000012983",12.4689987274604
"ENSG00000013016",13.5534560168487
"ENSG00000013275",13.4860844955564
"ENSG00000013288",12.9736420636698
"ENSG00000013297",10.5763602867791
"ENSG00000013306",13.2651496451813
"ENSG00000013364",13.6848286871766
"ENSG00000013374",13.5156322488471
"ENSG00000013375",12.3405292756647
"ENSG00000013392",11.2836268844302
"ENSG00000013441",14.5522274593012
"ENSG00000013503",11.4148714177085
"ENSG00000013523",11.938715471542
"ENSG00000013561",14.36899795347
"ENSG00000013563",13.3169956340154
"ENSG00000013573",11.0804523786379
"ENSG00000013583",12.8527092573885
"ENSG00000013588",6.78821596868735
"ENSG00000013619",10.3687188212178
"ENSG00000013725",7.52518156285356
"ENSG00000013810",10.4637810181894
"ENSG00000014123",13.4684778048908
"ENSG00000014138",10.3776243744397
"ENSG00000014164",10.9311739225294
"ENSG00000014216",13.7035421032624
"ENSG00000014257",6.12079130777422
"ENSG00000014641",17.8719168911415
"ENSG00000014824",14.6606343470387
"ENSG00000014914",10.7714207261444
"ENSG00000014919",13.0084599234452
"ENSG00000015133",10.7714207261444
"ENSG00000015153",13.8909207522214
"ENSG00000015171",14.5497672011318
"ENSG00000015285",9.90984541308888
"ENSG00000015475",11.2788811727796
"ENSG00000015479",15.9151116029249
"ENSG00000015520",7.24278183215283
"ENSG00000015532",11.6088677133584
"ENSG00000015568",3.61829096724504
"ENSG00000015676",13.9965858231569
"ENSG00000016391",9.27173320584896
"ENSG00000016402",10.0276819033827
"ENSG00000016864",12.946965894573
"ENSG00000017260",14.0963864301474
"ENSG00000017373",9.30945287179812
"ENSG00000017427",12.4007432177707
"ENSG00000017483",8.40836789787081
"ENSG00000017621",8.95219170379848
"ENSG00000017797",13.3042077618527
"ENSG00000018189",12.2895371550513
"ENSG00000018236",5.20325346796619
"ENSG00000018280",8.60318407485483
"ENSG00000018408",14.0259128105297
"ENSG00000018510",13.0715616012557
"ENSG00000018610",12.0205924785964
"ENSG00000018625",15.58275217495
"ENSG00000018699",11.8487117623374
"ENSG00000018869",10.0389530157178
"ENSG00000019102",9.66995308706753
"ENSG00000019144",15.0864058536231
"ENSG00000019169",8.05569627955234
"ENSG00000019485",10.7510048895903
"ENSG00000019505",9.30945287179812
"ENSG00000019549",11.2930717302147
"ENSG00000019582",16.1591454993587
"ENSG00000019991",10.9006072062335
"ENSG00000019995",13.6964417749797
"ENSG00000020129",12.7857091130768
"ENSG00000020181",13.3007003977892
"ENSG00000020256",10.7646474975489
"ENSG00000020426",11.8228621114942
"ENSG00000020577",14.9464048620787
"ENSG00000020633",8.18307558602856
"ENSG00000020922",10.4127068335951
"ENSG00000021300",11.7764798606364
"ENSG00000021355",13.2615459088173
"ENSG00000021461",4.84068338858149
"ENSG00000021488",4.35525656141124
"ENSG00000021574",11.5782928993131
"ENSG00000021645",8.54112310672258
"ENSG00000021762",11.6164112340268
"ENSG00000021776",11.749290456779
"ENSG00000021826",8.95219170379848
"ENSG00000022267",17.8204913327123
"ENSG00000022277",13.9980303239443
