"","P01119"
"ENSG00000000003",10.9044392602568
"ENSG00000000005",7.12623068385871
"ENSG00000000419",13.4256218899855
"ENSG00000000457",11.7792907009633
"ENSG00000000460",9.27679036043409
"ENSG00000000938",11.0933992913913
"ENSG00000000971",13.8205537439841
"ENSG00000001036",13.5164856401806
"ENSG00000001084",13.4387506513337
"ENSG00000001167",11.9961020900364
"ENSG00000001460",10.6472814207597
"ENSG00000001461",12.5922051483628
"ENSG00000001497",12.6257577080738
"ENSG00000001561",13.9175238324509
"ENSG00000001617",11.2800360199377
"ENSG00000001626",6.18281421222508
"ENSG00000001629",13.5757920584719
"ENSG00000001631",13.2661912534042
"ENSG00000002016",10.954049708476
"ENSG00000002330",11.2538639635846
"ENSG00000002549",13.6084336101547
"ENSG00000002587",8.36501754344583
"ENSG00000002726",5.28972941614159
"ENSG00000002822",9.77699524297561
"ENSG00000002834",13.3049453250342
"ENSG00000002919",12.1530307432024
"ENSG00000002933",11.2204667537045
"ENSG00000003056",14.1867104652663
"ENSG00000003096",11.8768371886943
"ENSG00000003137",8.50474230711244
"ENSG00000003147",13.0701520104122
"ENSG00000003249",7.90863924878609
"ENSG00000003393",14.0044655629711
"ENSG00000003400",11.2865055152673
"ENSG00000003402",16.9079182453659
"ENSG00000003436",13.2792252893511
"ENSG00000003509",13.0225025326661
"ENSG00000003756",14.9476858029612
"ENSG00000003987",2.48237449408399
"ENSG00000003989",14.8252825278756
"ENSG00000004059",12.4234221004246
"ENSG00000004139",11.1862780675287
"ENSG00000004142",14.8445923099971
"ENSG00000004399",13.4943005603908
"ENSG00000004455",14.2039009580915
"ENSG00000004468",12.2719081390543
"ENSG00000004478",14.2997579219812
"ENSG00000004487",13.2727229908359
"ENSG00000004534",15.1951164211597
"ENSG00000004660",10.585662302496
"ENSG00000004700",13.8622943117305
"ENSG00000004766",12.5658538214158
"ENSG00000004776",16.6245613442596
"ENSG00000004777",9.72077923340906
"ENSG00000004779",15.0745979154434
"ENSG00000004799",18.2079271484082
"ENSG00000004809",6.38926508969251
"ENSG00000004838",5.28972941614159
"ENSG00000004864",11.7183886859841
"ENSG00000004866",12.9222053780654
"ENSG00000004897",14.0659274245505
"ENSG00000004961",13.4603698626969
"ENSG00000004975",11.679591187194
"ENSG00000005007",12.6857224970638
"ENSG00000005020",11.1080833371485
"ENSG00000005022",15.0968542983293
"ENSG00000005059",9.64224583086238
"ENSG00000005075",12.5974181442457
"ENSG00000005100",12.0000438822178
"ENSG00000005102",11.1653690777657
"ENSG00000005108",8.78615524226109
"ENSG00000005156",11.8896422583287
"ENSG00000005175",12.5551770286282
"ENSG00000005187",12.1914583066343
"ENSG00000005189",9.37719225739193
"ENSG00000005194",13.5437456867438
"ENSG00000005206",11.6295794190262
"ENSG00000005238",12.6857224970638
"ENSG00000005243",11.8288882272496
"ENSG00000005249",12.7479895405684
"ENSG00000005302",12.44960075292
"ENSG00000005339",12.9990594433936
"ENSG00000005379",12.0878540121457
"ENSG00000005381",6.18281421222508
"ENSG00000005421",4.06733699480514
"ENSG00000005436",12.2719081390543
"ENSG00000005448",8.4596544175839
"ENSG00000005469",11.9190860362212
"ENSG00000005471",10.7907135242234
"ENSG00000005483",13.6276698290176
"ENSG00000005486",11.5882830026551
"ENSG00000005513",8.26373420760865
"ENSG00000005700",14.2175073782239
"ENSG00000005801",12.2945517995984
"ENSG00000005810",13.9206465502088
"ENSG00000005812",14.0799615336702
"ENSG00000005844",7.52676861344244
"ENSG00000005882",14.0103401352179
"ENSG00000005884",12.095242991375
"ENSG00000005889",13.5054357438193
"ENSG00000005893",14.5866456230209
"ENSG00000005955",14.0278216757621
"ENSG00000005961",6.18281421222508
"ENSG00000005981",10.3341235355
"ENSG00000006007",14.7311915533625
"ENSG00000006015",10.2170841143098
"ENSG00000006016",10.3711177429822
"ENSG00000006025",10.2571615536852
"ENSG00000006042",10.9941271478514
"ENSG00000006047",6.56983733533433
"ENSG00000006062",11.7374030639027
"ENSG00000006071",11.9107346667883
"ENSG00000006074",7.12623068385871
"ENSG00000006075",6.18281421222508
"ENSG00000006114",12.5281341554667
"ENSG00000006118",9.72077923340906
"ENSG00000006125",14.897852201782
"ENSG00000006128",2.48237449408399
"ENSG00000006194",12.1776027855797
"ENSG00000006210",11.8725434502842
"ENSG00000006282",13.3824865570614
"ENSG00000006283",2.48237449408399
"ENSG00000006327",13.0813574651201
"ENSG00000006432",10.1477104112692
"ENSG00000006451",13.0127808311831
"ENSG00000006453",9.99807433236803
"ENSG00000006459",13.2347551406369
