"","C02050"
"ENSG00000000003",11.6917922993585
"ENSG00000000005",8.90697994595202
"ENSG00000000419",12.8550301962493
"ENSG00000000457",11.3653945077683
"ENSG00000000460",9.75993883518304
"ENSG00000000938",11.440717123318
"ENSG00000000971",16.8420650282962
"ENSG00000001036",13.0650513863216
"ENSG00000001084",12.7183235214789
"ENSG00000001167",12.0237470115052
"ENSG00000001460",10.3093806195529
"ENSG00000001461",12.6746511665371
"ENSG00000001497",12.4416824596142
"ENSG00000001561",13.5730318818409
"ENSG00000001617",11.3407675363972
"ENSG00000001626",4.21768078541612
"ENSG00000001629",13.2604345463933
"ENSG00000001631",13.0663037258455
"ENSG00000002016",10.9911497133213
"ENSG00000002330",11.8309177401325
"ENSG00000002549",14.0932765687865
"ENSG00000002587",9.13415742985384
"ENSG00000002726",6.75373368565633
"ENSG00000002822",10.2040917206682
"ENSG00000002834",14.3191312670473
"ENSG00000002919",11.730223740513
"ENSG00000002933",12.9257300371183
"ENSG00000003056",14.1320659175716
"ENSG00000003096",11.5628642326038
"ENSG00000003137",10.5717097234705
"ENSG00000003147",12.4339416225812
"ENSG00000003249",7.62367314509196
"ENSG00000003393",13.5861872469238
"ENSG00000003400",12.0081921973103
"ENSG00000003402",16.2481410193933
"ENSG00000003436",13.8187086824372
"ENSG00000003509",12.5095421550013
"ENSG00000003756",14.9955935895295
"ENSG00000003987",6.75373368565633
"ENSG00000003989",14.3038170104434
"ENSG00000004059",12.8078935468245
"ENSG00000004139",11.69826905565
"ENSG00000004142",14.3918574698689
"ENSG00000004399",14.3928560475456
"ENSG00000004455",13.9601586524198
"ENSG00000004468",10.858648695866
"ENSG00000004478",13.446980294127
"ENSG00000004487",12.7943540779327
"ENSG00000004534",14.5837843929427
"ENSG00000004660",10.6065591242281
"ENSG00000004700",13.4217627975905
"ENSG00000004766",12.5003059196078
"ENSG00000004776",15.5075843965133
"ENSG00000004777",10.0706783730294
"ENSG00000004779",14.5152849181008
"ENSG00000004799",17.2445154181339
"ENSG00000004809",5.35518430916606
"ENSG00000004838",6.53960888030349
"ENSG00000004864",11.4445745989875
"ENSG00000004866",12.4872750370995
"ENSG00000004897",13.8246411299264
"ENSG00000004961",12.8564786853678
"ENSG00000004975",12.0543623787432
"ENSG00000005007",13.1395217224906
"ENSG00000005020",12.362339028248
"ENSG00000005022",14.2308638589536
"ENSG00000005059",11.6523090130528
"ENSG00000005075",12.2762137556177
"ENSG00000005100",11.8250110991657
"ENSG00000005102",12.4358807291109
"ENSG00000005108",10.8116320693645
"ENSG00000005156",11.4712919373633
"ENSG00000005175",12.1424932890219
"ENSG00000005187",9.93467167982107
"ENSG00000005189",9.65730392297324
"ENSG00000005194",12.8680145392621
"ENSG00000005206",11.5874962097
"ENSG00000005238",12.3062040420328
"ENSG00000005243",12.4872750370995
"ENSG00000005249",13.784876346823
"ENSG00000005302",12.2587923207853
"ENSG00000005339",13.4217627975905
"ENSG00000005379",12.0493047222369
"ENSG00000005381",6.65064019269223
"ENSG00000005421",3.48071519124992
"ENSG00000005436",11.8886910266946
"ENSG00000005448",9.01469376325227
"ENSG00000005469",11.6885429848298
"ENSG00000005471",10.4310280671496
"ENSG00000005483",13.9987125764389
"ENSG00000005486",12.2097693944301
"ENSG00000005513",9.27945698300281
"ENSG00000005700",13.9177736601751
"ENSG00000005801",11.4134220786626
"ENSG00000005810",14.6595874899584
"ENSG00000005812",14.0647381315075
"ENSG00000005844",11.0880455049995
"ENSG00000005882",13.6889495495897
"ENSG00000005884",12.892226179262
"ENSG00000005889",12.53690128794
"ENSG00000005893",14.5590884140071
"ENSG00000005955",13.5454579560002
"ENSG00000005961",6.14368020397235
"ENSG00000005981",9.33038091816549
"ENSG00000006007",14.1212614107648
"ENSG00000006015",10.7254754256148
"ENSG00000006016",10.8701672803343
"ENSG00000006025",10.8235306526111
"ENSG00000006042",12.7653465337695
"ENSG00000006047",7.67711240405342
"ENSG00000006062",11.635533300302
"ENSG00000006071",8.99378477348929
"ENSG00000006074",11.7799232096372
"ENSG00000006075",8.81461592780336
"ENSG00000006114",12.8893987505454
"ENSG00000006118",9.50308300427837
"ENSG00000006125",15.0287343090581
"ENSG00000006128",8.97256828757959
"ENSG00000006194",12.3500519841487
"ENSG00000006210",13.5445596402545
"ENSG00000006282",12.9772361286224
"ENSG00000006283",9.51780450998514
"ENSG00000006327",12.8078935468245
"ENSG00000006432",9.29663212681095
"ENSG00000006451",12.6861011872807
"ENSG00000006453",10.3262052421943
"ENSG00000006459",13.1454587474985
"ENSG00000006468",13.2928924967644
"ENSG00000006530",12.7545107904642
"ENSG00000006534",10.5359976267511
"ENSG00000006555",6.14368020397235
"ENSG00000006576",13.0321030319829
"ENSG00000006606",5.80264328613728
"ENSG00000006607",12.2587923207853
"ENSG00000006625",11.8397326048725
"ENSG00000006634",9.05562402730715
"ENSG00000006638",8.43491150163679
"ENSG00000006652",13.1239701328222
"ENSG00000006695",12.308322537334
"ENSG00000006704",10.9483207413329
"ENSG00000006712",12.644784072569
"ENSG00000006715",13.5319241321647
"ENSG00000006740",10.9805610783331
"ENSG00000006744",13.3423190995948
"ENSG00000006747",8.90697994595202
"ENSG00000006756",11.9469616314435
"ENSG00000006757",12.1257731262344
"ENSG00000006831",13.8798150602152
"ENSG00000006837",7.87303261402868
"ENSG00000007047",11.559310794746
"ENSG00000007062",11.4173531302525
"ENSG00000007080",11.4134220786626
"ENSG00000007129",7.67711240405342
"ENSG00000007168",15.2228842532116
"ENSG00000007171",5.80264328613728
"ENSG00000007202",14.5116121841118
"ENSG00000007237",14.6699220258469
"ENSG00000007255",10.090509544951
"ENSG00000007264",7.51046253464397
"ENSG00000007312",10.100323834778
"ENSG00000007314",8.74124274147314
