"","C02164"
"ENSG00000000003",12.0792670950261
"ENSG00000000005",8.37063022391838
"ENSG00000000419",13.5973100036579
"ENSG00000000457",11.463322121422
"ENSG00000000460",8.85095918344895
"ENSG00000000938",10.8154150665913
"ENSG00000000971",14.8674223700596
"ENSG00000001036",13.8190907247347
"ENSG00000001084",12.7040892965955
"ENSG00000001167",10.993676226371
"ENSG00000001460",10.1754384638656
"ENSG00000001461",12.7040892965955
"ENSG00000001497",12.103582755578
"ENSG00000001561",13.0244262810504
"ENSG00000001617",11.3684021230263
"ENSG00000001626",3.61574272175491
"ENSG00000001629",12.6987787567063
"ENSG00000001631",12.5474651703434
"ENSG00000002016",10.1855983300859
"ENSG00000002330",11.7014364701522
"ENSG00000002549",14.5403078284569
"ENSG00000002587",9.41448451350781
"ENSG00000002726",6.1182430622841
"ENSG00000002822",10.0696992103261
"ENSG00000002834",13.7437370427313
"ENSG00000002919",12.0123475029368
"ENSG00000002933",11.9718278273743
"ENSG00000003056",13.6237043766614
"ENSG00000003096",11.833296586155
"ENSG00000003137",9.04200747645701
"ENSG00000003147",13.5829689805909
"ENSG00000003249",8.68899170378555
"ENSG00000003393",13.3179154071205
"ENSG00000003400",11.6100961586138
"ENSG00000003402",15.8029916827057
"ENSG00000003436",13.346495879056
"ENSG00000003509",12.5863279926808
"ENSG00000003756",14.1827480920019
"ENSG00000003987",4.83813514309136
"ENSG00000003989",12.7764545450359
"ENSG00000004059",13.000166742376
"ENSG00000004139",11.5286320579849
"ENSG00000004142",15.2455546661371
"ENSG00000004399",13.6542045109037
"ENSG00000004455",14.4667108727374
"ENSG00000004468",10.2450993418345
"ENSG00000004478",13.7599760801659
"ENSG00000004487",13.1696919391765
"ENSG00000004534",14.262901305116
"ENSG00000004660",10.469572073612
"ENSG00000004700",13.5341090776604
"ENSG00000004766",12.2655976521511
"ENSG00000004776",17.6641444483432
"ENSG00000004777",8.66013684111337
"ENSG00000004779",15.6421508916095
"ENSG00000004799",17.842430862787
"ENSG00000004809",2.03078022103376
"ENSG00000004838",3.61574272175491
"ENSG00000004864",11.4549465098519
"ENSG00000004866",12.5996863755358
"ENSG00000004897",13.7299188463097
"ENSG00000004961",13.582007824632
"ENSG00000004975",11.3684021230263
"ENSG00000005007",12.4788965264432
"ENSG00000005020",11.1155886088381
"ENSG00000005022",15.0940067533366
"ENSG00000005059",11.4840508550444
"ENSG00000005075",13.1373431614786
"ENSG00000005100",11.3861313174586
"ENSG00000005102",12.8437596922852
"ENSG00000005108",9.48199133286609
"ENSG00000005156",11.327696427913
"ENSG00000005175",12.2608006567394
"ENSG00000005187",10.6119808029587
"ENSG00000005189",10.0806287704843
"ENSG00000005194",13.2025825097167
"ENSG00000005206",10.1652065412547
"ENSG00000005238",12.7931622597442
"ENSG00000005243",13.2840368008149
