"","C01816"
"ENSG00000000003",11.8689632443774
"ENSG00000000005",7.72238042671658
"ENSG00000000419",13.6061098428774
"ENSG00000000457",11.1162237037263
"ENSG00000000460",9.32855941334743
"ENSG00000000938",10.4737013138599
"ENSG00000000971",13.7057541081292
"ENSG00000001036",13.228412458216
"ENSG00000001084",13.310678640001
"ENSG00000001167",11.8833723033889
"ENSG00000001460",10.3126763717408
"ENSG00000001461",12.578148698955
"ENSG00000001497",12.6001246766656
"ENSG00000001561",13.6201586696474
"ENSG00000001617",11.1642179853391
"ENSG00000001626",6.13741792599543
"ENSG00000001629",13.0322356893034
"ENSG00000001631",12.9929093690973
"ENSG00000002016",11.2163692673902
"ENSG00000002330",11.4949699306135
"ENSG00000002549",14.0638127659714
"ENSG00000002587",8.25289514341536
"ENSG00000002726",6.98541483255037
"ENSG00000002822",9.95162651909409
"ENSG00000002834",13.2227575953528
"ENSG00000002919",11.5770410635525
"ENSG00000002933",11.9257556218827
"ENSG00000003056",13.9477753362146
"ENSG00000003096",12.243151869252
"ENSG00000003137",10.5019903582913
"ENSG00000003147",13.2632618589736
"ENSG00000003249",8.29661652084468
"ENSG00000003393",13.8055937949656
"ENSG00000003400",10.4448464511877
"ENSG00000003402",16.7012497466986
"ENSG00000003436",12.8183048467151
"ENSG00000003509",13.1215515205364
"ENSG00000003756",15.1175575036346
"ENSG00000003987",6.31799017163725
"ENSG00000003989",14.514483818052
"ENSG00000004059",12.9575968884106
"ENSG00000004139",11.5320235253695
"ENSG00000004142",15.1746903162417
"ENSG00000004399",13.3514131731747
"ENSG00000004455",14.207449398238
"ENSG00000004468",9.97872017997637
"ENSG00000004478",13.950343933405
"ENSG00000004487",13.1516244184937
"ENSG00000004534",14.8623864576697
"ENSG00000004660",10.1192705792852
"ENSG00000004700",12.9143991990095
"ENSG00000004766",12.7412914983048
"ENSG00000004776",16.2392185550807
"ENSG00000004777",10.583674155885
"ENSG00000004779",15.2373793321357
"ENSG00000004799",19.1051365291887
"ENSG00000004809",5.03788225244451
"ENSG00000004838",5.930967048528
"ENSG00000004864",11.6879082094594
"ENSG00000004866",12.7333591344537
"ENSG00000004897",13.9113263649599
"ENSG00000004961",13.4873257164663
"ENSG00000004975",11.6504875082348
"ENSG00000005007",12.976201654389
"ENSG00000005020",10.2803758798375
"ENSG00000005022",15.0227075626417
"ENSG00000005059",9.83785764413652
"ENSG00000005075",12.6153110804803
"ENSG00000005100",11.8098432679669
"ENSG00000005102",11.6796759757623
"ENSG00000005108",9.50665173566114
"ENSG00000005156",11.8689632443774
"ENSG00000005175",12.3866104066756
"ENSG00000005187",10.4641470071466
"ENSG00000005189",10.4641470071466
"ENSG00000005194",13.2326391068668
"ENSG00000005206",11.4760800366426
"ENSG00000005238",12.4605477660925
"ENSG00000005243",12.4725104800812
"ENSG00000005249",13.1796244861161
"ENSG00000005302",12.0459106262004
"ENSG00000005339",13.0435068016384
"ENSG00000005379",12.7783858364453
"ENSG00000005381",6.62284475316567
"ENSG00000005421",4.55245542527427
"ENSG00000005436",12.135914335405
"ENSG00000005448",8.67347082623563
