"","P01561"
"ENSG00000000003",11.3980852242398
"ENSG00000000005",4.41851712414463
"ENSG00000000419",13.6867082033644
"ENSG00000000457",11.5904444784981
"ENSG00000000460",9.7900759867566
"ENSG00000000938",11.2938057223673
"ENSG00000000971",14.2402911061152
"ENSG00000001036",13.4213321397517
"ENSG00000001084",12.9661828724981
"ENSG00000001167",11.5081000172693
"ENSG00000001460",10.068132583208
"ENSG00000001461",12.5384957337995
"ENSG00000001497",12.2245833502337
"ENSG00000001561",13.5575567918277
"ENSG00000001617",11.6142584173911
"ENSG00000001626",7.22587204620224
"ENSG00000001629",12.3217964662008
"ENSG00000001631",12.8253598787999
"ENSG00000002016",10.8279080602823
"ENSG00000002330",12.3761996103098
"ENSG00000002549",13.9290835135934
"ENSG00000002587",9.531217256894
"ENSG00000002726",8.94207908020165
"ENSG00000002822",10.854812243984
"ENSG00000002834",13.724578813573
"ENSG00000002919",11.2589803580142
"ENSG00000002933",11.8991053943785
"ENSG00000003056",13.9925429220694
"ENSG00000003096",11.5702947788767
"ENSG00000003137",7.92947904342201
"ENSG00000003147",13.3767798214742
"ENSG00000003249",10.3492544617075
"ENSG00000003393",13.806103689964
"ENSG00000003400",10.7222978723217
"ENSG00000003402",16.2809220201661
"ENSG00000003436",13.5949396371869
"ENSG00000003509",12.9491185386615
"ENSG00000003756",14.2203871205091
"ENSG00000003987",7.14098314861572
"ENSG00000003989",13.7372858668274
"ENSG00000004059",13.5390142225889
"ENSG00000004139",10.7583671270293
"ENSG00000004142",15.3775047574428
"ENSG00000004399",13.79399103676
"ENSG00000004455",14.4724430056757
"ENSG00000004468",12.0288037812257
"ENSG00000004478",13.5503740847534
"ENSG00000004487",13.2342206274927
"ENSG00000004534",14.6892796446107
"ENSG00000004660",9.56419457934027
"ENSG00000004700",13.029541921452
"ENSG00000004766",12.3692188142336
"ENSG00000004776",16.7381328005195
"ENSG00000004777",8.60438366945597
"ENSG00000004779",15.5063777125025
"ENSG00000004799",18.8842238124928
"ENSG00000004809",5.26651403069958
"ENSG00000004838",5.79702874739836
"ENSG00000004864",11.2839411024578
