"","P01365"
"ENSG00000000003",11.041610635813
"ENSG00000000005",7.75113997244724
"ENSG00000000419",13.4213449291542
"ENSG00000000457",11.50707480318
"ENSG00000000460",9.35483903574999
"ENSG00000000938",12.4548400197519
"ENSG00000000971",13.7603922856854
"ENSG00000001036",14.0347277085638
"ENSG00000001084",12.7834828698383
"ENSG00000001167",11.0182938447904
"ENSG00000001460",9.72976632165468
"ENSG00000001461",12.4307580562712
"ENSG00000001497",12.4955121580818
"ENSG00000001561",13.4618788911109
"ENSG00000001617",11.7877984430261
"ENSG00000001626",7.43626663509383
"ENSG00000001629",12.272239990977
"ENSG00000001631",12.2041281009591
"ENSG00000002016",10.0387165625438
"ENSG00000002330",12.6052138696123
"ENSG00000002549",14.3884751752054
"ENSG00000002587",9.57856051755896
"ENSG00000002726",7.57056772680542
"ENSG00000002822",10.667429266058
"ENSG00000002834",13.8896878504779
"ENSG00000002919",12.3836363000574
"ENSG00000002933",13.3921645714388
"ENSG00000003056",13.4790604270104
"ENSG00000003096",10.933583013736
"ENSG00000003137",9.1121376320132
"ENSG00000003147",13.611557541437
"ENSG00000003249",9.7153392510194
"ENSG00000003393",13.1086919770653
"ENSG00000003400",11.3384578941665
"ENSG00000003402",16.1692406075575
"ENSG00000003436",13.8856669586865
"ENSG00000003509",12.9076444581272
"ENSG00000003756",14.6224714838516
"ENSG00000003987",4.40064272536311
"ENSG00000003989",13.1454765628627
"ENSG00000004059",13.5670569080083
"ENSG00000004139",10.7963910535421
"ENSG00000004142",15.399092122307
"ENSG00000004399",14.036179477281
"ENSG00000004455",14.8512354067905
"ENSG00000004468",11.6159330310143
"ENSG00000004478",14.095174735455
"ENSG00000004487",13.3842064225864
"ENSG00000004534",14.6964116597836
"ENSG00000004660",10.2930337512765
"ENSG00000004700",13.1813465193307
"ENSG00000004766",12.1107603574066
"ENSG00000004776",16.9082887286084
"ENSG00000004777",9.4624189229498
"ENSG00000004779",16.1322163271692
"ENSG00000004799",18.5181072643359
"ENSG00000004809",5.77915434861684
"ENSG00000004838",5.98560522608427
"ENSG00000004864",11.8218660245882
"ENSG00000004866",13.1333189484364
"ENSG00000004897",13.7700219606669
"ENSG00000004961",13.5820434871024
"ENSG00000004975",11.4986748083236
"ENSG00000005007",12.520621335018
"ENSG00000005020",11.63138372799
"ENSG00000005022",14.6681317062444
"ENSG00000005059",10.9644110038151
"ENSG00000005075",13.7048799503802
"ENSG00000005100",11.5278632758512
"ENSG00000005102",12.7660903139132
"ENSG00000005108",7.69342447459096
"ENSG00000005156",11.0927351007907
"ENSG00000005175",12.1407607681962
"ENSG00000005187",11.215705742556
"ENSG00000005189",10.5503898448678
"ENSG00000005194",13.9867318915386
"ENSG00000005206",11.63138372799
"ENSG00000005238",13.0116675226705
"ENSG00000005243",13.0737750975085
"ENSG00000005249",12.6721057532675
"ENSG00000005302",12.2966723283399
"ENSG00000005339",12.934361796503
"ENSG00000005379",10.8956982537311
"ENSG00000005381",4.88606955253335
"ENSG00000005421",5.77915434861684
"ENSG00000005436",12.5391705267854
"ENSG00000005448",10.3218886139487
"ENSG00000005469",11.4428492854838
"ENSG00000005471",9.61009609099206
"ENSG00000005483",12.7089817555025
"ENSG00000005486",12.6869694524537
"ENSG00000005513",8.99757786775034
"ENSG00000005700",13.9708779403377
"ENSG00000005801",11.9598285911508
"ENSG00000005810",13.0087126930848
"ENSG00000005812",13.7337980756737
"ENSG00000005844",8.92420468142013
"ENSG00000005882",14.8545306431488
"ENSG00000005884",12.2373243186902
"ENSG00000005889",12.3513444154521
"ENSG00000005893",13.9440612752925
"ENSG00000005955",13.8588442501011
"ENSG00000005961",5.53814624911305
"ENSG00000005981",8.92420468142013
"ENSG00000006007",15.0862675650895
"ENSG00000006015",11.2105715910845
"ENSG00000006016",11.623679063265
"ENSG00000006025",10.5422390037469
"ENSG00000006042",11.6952634742547
"ENSG00000006047",6.83360213263922
"ENSG00000006062",12.096914809289
"ENSG00000006071",9.40963150859037
"ENSG00000006074",7.2881679961047
"ENSG00000006075",5.98560522608427
"ENSG00000006114",11.6504672739793
"ENSG00000006118",10.263589973384
"ENSG00000006125",14.908635524348
"ENSG00000006128",9.56253040774001
"ENSG00000006194",12.7765509884381
"ENSG00000006210",12.143457395226
"ENSG00000006282",13.4090713474337
"ENSG00000006283",5.24863963191806
"ENSG00000006327",13.0567099990887
"ENSG00000006432",9.49656714536165
"ENSG00000006451",13.4023323937673
"ENSG00000006453",10.4838560936121
"ENSG00000006459",11.8252289516142
"ENSG00000006468",13.2542641811119
"ENSG00000006530",12.8510292043974
"ENSG00000006534",10.4667319158209
"ENSG00000006555",6.60227658653276
"ENSG00000006576",13.0321835927046
"ENSG00000006606",5.53814624911305
"ENSG00000006607",11.5442810352851
"ENSG00000006625",13.0087126930848
"ENSG00000006634",9.93046367189181
"ENSG00000006638",9.1121376320132
"ENSG00000006652",13.672572569334
"ENSG00000006695",13.3021130451874
"ENSG00000006704",11.3983867514227
