"","P01292"
"ENSG00000000003",11.4498625296038
"ENSG00000000005",6.45287127947611
"ENSG00000000419",13.3605631497739
"ENSG00000000457",10.7796003606273
"ENSG00000000460",8.73580524274761
"ENSG00000000938",9.62279628091842
"ENSG00000000971",14.3910786448406
"ENSG00000001036",13.4309143318174
"ENSG00000001084",12.3772879276696
"ENSG00000001167",9.92968497634164
"ENSG00000001460",9.20419216661939
"ENSG00000001461",12.1880323767956
"ENSG00000001497",12.5971896247824
"ENSG00000001561",12.4483557983536
"ENSG00000001617",12.6479563548168
"ENSG00000001626",4.13094318458875
"ENSG00000001629",11.4855598981823
"ENSG00000001631",10.9253590509389
"ENSG00000002016",10.3977297252836
"ENSG00000002330",14.1182071966613
"ENSG00000002549",14.2390319792646
"ENSG00000002587",8.27390113843079
"ENSG00000002726",6.63344352511793
"ENSG00000002822",11.6518891924387
"ENSG00000002834",13.6963626526854
"ENSG00000002919",12.1844165978581
"ENSG00000002933",12.430151202976
"ENSG00000003056",12.6134150446241
"ENSG00000003096",11.8701612304863
"ENSG00000003137",9.36615964628278
"ENSG00000003147",13.4031841553758
"ENSG00000003249",9.68553203626638
"ENSG00000003393",13.0227268878071
"ENSG00000003400",11.0890125041228
"ENSG00000003402",15.3916667398447
"ENSG00000003436",12.4513676888857
"ENSG00000003509",12.4987219310541
"ENSG00000003756",14.8223959257603
"ENSG00000003987",2.54598068386759
"ENSG00000003989",12.5246911429739
"ENSG00000004059",14.1323513789816
"ENSG00000004139",11.1862256200899
"ENSG00000004142",15.4130663304844
"ENSG00000004399",14.3569539038698
"ENSG00000004455",14.8223959257603
"ENSG00000004468",9.53466537063976
"ENSG00000004478",14.1902876454132
"ENSG00000004487",13.278148109531
"ENSG00000004534",14.8911086758443
"ENSG00000004660",12.0074601311537
"ENSG00000004700",12.9415148193299
"ENSG00000004766",11.1346953194499
"ENSG00000004776",17.1902313066436
"ENSG00000004777",11.1346953194499
"ENSG00000004779",16.3872501727817
"ENSG00000004799",13.5896915472147
"ENSG00000004809",5.7159056853099
"ENSG00000004838",9.11583629219854
"ENSG00000004864",11.2975247429567
"ENSG00000004866",12.0156225011071
"ENSG00000004897",13.4611131328182
"ENSG00000004961",13.2798434035461
"ENSG00000004975",12.1139367592831
"ENSG00000005007",12.5890079674621
"ENSG00000005020",10.1826053044112
"ENSG00000005022",14.9651508488961
"ENSG00000005059",10.7796003606273
"ENSG00000005075",14.0038745211823
"ENSG00000005100",11.4914245202455
"ENSG00000005102",14.1351636509069
"ENSG00000005108",7.90353268848567
"ENSG00000005156",11.3174701533682
"ENSG00000005175",12.10631351808
"ENSG00000005187",10.3207677434688
"ENSG00000005189",10.9930639100772
"ENSG00000005194",13.8514724759783
"ENSG00000005206",12.5725041263874
"ENSG00000005238",13.2645135599368
"ENSG00000005243",14.3432369013774
"ENSG00000005249",12.2958501112644
"ENSG00000005302",12.2958501112644
"ENSG00000005339",13.0328157054306
"ENSG00000005379",12.05970827982
"ENSG00000005381",7.67526370081256
"ENSG00000005421",6.45287127947611
"ENSG00000005436",12.0986497813819
"ENSG00000005448",10.2941735334571
"ENSG00000005469",10.7407375382898
"ENSG00000005471",10.8633932976325
"ENSG00000005483",12.605325144692
"ENSG00000005486",13.9790444489897
"ENSG00000005513",11.2498842573123
"ENSG00000005700",13.5023568411173
"ENSG00000005801",11.6829717959478
"ENSG00000005810",12.019686433487
"ENSG00000005812",13.0105264342015
"ENSG00000005844",8.73580524274761
"ENSG00000005882",14.8687538603222
"ENSG00000005884",12.4148032386426
"ENSG00000005889",11.4558737676376
"ENSG00000005893",13.8354232595559
"ENSG00000005955",13.0448298903993
"ENSG00000005961",7.18983687364232
"ENSG00000005981",9.70585202064598
"ENSG00000006007",14.845474922877
"ENSG00000006015",13.5759580304572
"ENSG00000006016",13.9095679303922
"ENSG00000006025",11.7083720126245
"ENSG00000006042",12.2446853506379
"ENSG00000006047",9.05377532406629
"ENSG00000006062",12.3645628613484
"ENSG00000006071",8.88583068675221
"ENSG00000006074",8.88583068675221
"ENSG00000006075",8.21840602583909
"ENSG00000006114",11.6039724066268
"ENSG00000006118",11.1346953194499
"ENSG00000006125",14.9646239332435
"ENSG00000006128",6.24642040200868
"ENSG00000006194",12.6453284942708
"ENSG00000006210",13.1300036241251
"ENSG00000006282",13.9073762170335
"ENSG00000006283",7.0695426399246
"ENSG00000006327",13.6950926745745
"ENSG00000006432",8.84976143204469
"ENSG00000006451",12.6187832184118
"ENSG00000006453",10.8267514539982
"ENSG00000006459",11.0890125041228
"ENSG00000006468",13.2122046866708
"ENSG00000006530",11.9404433784779
"ENSG00000006534",10.8724101709899
"ENSG00000006555",2.54598068386759
"ENSG00000006576",12.827910710823
"ENSG00000006606",6.93829810664635
"ENSG00000006607",11.3820310389257
"ENSG00000006625",13.0146047267856
"ENSG00000006634",9.08513949497562
"ENSG00000006638",10.1384377211357
"ENSG00000006652",13.2157515723931
"ENSG00000006695",13.0468225634245
"ENSG00000006704",10.4224976304326
"ENSG00000006712",13.7277541226764
"ENSG00000006715",12.9899602264688
"ENSG00000006740",10.0297964611318
"ENSG00000006744",13.7152793796604
