"","C01905"
"ENSG00000000003",12.0774936474855
"ENSG00000000005",9.92895322166744
"ENSG00000000419",13.6404984148349
"ENSG00000000457",11.8212777041413
"ENSG00000000460",9.84765311956559
"ENSG00000000938",10.7577925070525
"ENSG00000000971",14.6266031621176
"ENSG00000001036",13.3739397129591
"ENSG00000001084",13.2917977603017
"ENSG00000001167",12.2482438477382
"ENSG00000001460",10.078978665672
"ENSG00000001461",13.120671613972
"ENSG00000001497",12.6227902049843
"ENSG00000001561",13.7025064497424
"ENSG00000001617",10.4162610074364
"ENSG00000001626",4.47609425695363
"ENSG00000001629",13.5502357197061
"ENSG00000001631",13.2840930955767
"ENSG00000002016",11.4556623570488
"ENSG00000002330",10.319073088742
"ENSG00000002549",14.0047437092719
"ENSG00000002587",8.34399072094628
"ENSG00000002726",5.32409116350858
"ENSG00000002822",9.04898392537421
"ENSG00000002834",13.6733109500637
"ENSG00000002919",11.6156456093524
"ENSG00000002933",11.927305368786
"ENSG00000003056",14.094112614525
"ENSG00000003096",12.0655581499097
"ENSG00000003137",8.49401616495089
"ENSG00000003147",13.9128057990908
"ENSG00000003249",8.45794691024337
"ENSG00000003393",14.1706262670455
"ENSG00000003400",11.5006798952319
"ENSG00000003402",17.0574360880056
"ENSG00000003436",12.9830959897178
"ENSG00000003509",13.211481039849
"ENSG00000003756",15.5420488613727
"ENSG00000003987",6.24162900331661
"ENSG00000003989",14.3504609070945
"ENSG00000004059",12.0745190174813
"ENSG00000004139",11.1513456430039
"ENSG00000004142",14.8294616611603
"ENSG00000004399",13.3384216574716
"ENSG00000004455",14.2319832829622
"ENSG00000004468",11.5443351182664
"ENSG00000004478",13.2981870313332
"ENSG00000004487",13.2262987662335
"ENSG00000004534",15.1898244343603
"ENSG00000004660",10.319073088742
"ENSG00000004700",14.0287633544679
"ENSG00000004766",12.6923550941187
"ENSG00000004776",16.342677740546
"ENSG00000004777",9.55504559834845
"ENSG00000004779",14.9741456229889
"ENSG00000004799",18.8217628463319
"ENSG00000004809",2.15416616206627
"ENSG00000004838",5.61359778070356
"ENSG00000004864",12.1357334439693
"ENSG00000004866",12.6629513241308
"ENSG00000004897",14.1375160897427
"ENSG00000004961",13.6404984148349
"ENSG00000004975",11.0214449017759
"ENSG00000005007",12.0322170747948
"ENSG00000005020",11.4917880640588
"ENSG00000005022",14.3010529974822
"ENSG00000005059",10.1485195989251
"ENSG00000005075",11.8597985494277
"ENSG00000005100",12.0322170747948
"ENSG00000005102",11.561433926311
"ENSG00000005108",9.76149647581588
"ENSG00000005156",11.7068352595805
"ENSG00000005175",12.4817188061475
"ENSG00000005187",11.0459498652846
"ENSG00000005189",10.4256291899706
"ENSG00000005194",13.2087704800269
"ENSG00000005206",10.5593076252026
"ENSG00000005238",12.325342959718
"ENSG00000005243",12.9148861095319
"ENSG00000005249",14.0133126574922
"ENSG00000005302",12.4407239236742
"ENSG00000005339",13.1032633177955
"ENSG00000005379",11.8632499746166
"ENSG00000005381",5.32409116350858
"ENSG00000005421",5.61359778070356
"ENSG00000005436",12.0535230849894
"ENSG00000005448",8.38298485256215
"ENSG00000005469",11.6440141225056
"ENSG00000005471",10.6258413764583
"ENSG00000005483",13.8270334385001
"ENSG00000005486",10.9838888971523
"ENSG00000005513",8.89563314846741
