"","C02592"
"ENSG00000000003",11.173601003279
"ENSG00000000005",7.11596237741101
"ENSG00000000419",13.3447810679069
"ENSG00000000457",11.0962261593497
"ENSG00000000460",9.25061190410579
"ENSG00000000938",9.73195177375279
"ENSG00000000971",14.8930389753477
"ENSG00000001036",13.7591911720722
"ENSG00000001084",12.7610725394862
"ENSG00000001167",10.3803029807454
"ENSG00000001460",9.77230951136893
"ENSG00000001461",12.0701586877979
"ENSG00000001497",12.6969991749184
"ENSG00000001561",13.0589867590732
"ENSG00000001617",12.252396313784
"ENSG00000001626",2.59240042135399
"ENSG00000001629",11.6557955026425
"ENSG00000001631",11.1120366741972
"ENSG00000002016",10.4932672293347
"ENSG00000002330",13.8714305578036
"ENSG00000002549",14.3692446537562
"ENSG00000002587",9.86852482662823
"ENSG00000002726",7.54659673174087
"ENSG00000002822",11.4658445338694
"ENSG00000002834",13.618232089686
"ENSG00000002919",12.1904529215156
"ENSG00000002933",13.023898025612
"ENSG00000003056",12.6161547746534
"ENSG00000003096",11.7345074786565
"ENSG00000003137",8.96743985270092
"ENSG00000003147",13.5356478172555
"ENSG00000003249",9.86852482662823
"ENSG00000003393",13.1555966935707
"ENSG00000003400",10.9098130351189
"ENSG00000003402",15.8517023364335
"ENSG00000003436",13.0711700408298
"ENSG00000003509",12.7255426337546
"ENSG00000003756",14.785001471066
"ENSG00000003987",4.17736292207515
"ENSG00000003989",13.1707731127148
"ENSG00000004059",13.9927462178887
"ENSG00000004139",11.0559247946252
"ENSG00000004142",15.1897546743256
"ENSG00000004399",13.858601333853
"ENSG00000004455",15.017353992615
"ENSG00000004468",8.82121911184988
"ENSG00000004478",14.3888456804158
"ENSG00000004487",13.3597572754797
"ENSG00000004534",14.4585202146571
"ENSG00000004660",11.6008290434246
"ENSG00000004700",13.1498641229518
"ENSG00000004766",11.4658445338694
"ENSG00000004776",17.3294892874177
"ENSG00000004777",10.5524023534221
"ENSG00000004779",16.7846161667235
"ENSG00000004799",16.9443748566398
"ENSG00000004809",2.59240042135399
"ENSG00000004838",6.98471784413276
"ENSG00000004864",11.0721806853831
"ENSG00000004866",12.6381600827367
"ENSG00000004897",13.6591623537409
"ENSG00000004961",13.2832714306463
"ENSG00000004975",12.1218309755001
"ENSG00000005007",12.6106006001672
"ENSG00000005020",10.2144522408104
"ENSG00000005022",15.0052348614733
"ENSG00000005059",10.8544952667242
"ENSG00000005075",14.4233117010968
"ENSG00000005100",11.2107859236126
"ENSG00000005102",13.0259858625045
"ENSG00000005108",8.2071102654692
"ENSG00000005156",10.6638627839106
"ENSG00000005175",12.3884400301838
"ENSG00000005187",11.1885901774984
"ENSG00000005189",10.9007394514934
"ENSG00000005194",13.3228705585382
"ENSG00000005206",12.0982119752736
"ENSG00000005238",12.6050249602191
"ENSG00000005243",14.0655988050315
"ENSG00000005249",12.8650302063304
"ENSG00000005302",12.49477553584
"ENSG00000005339",13.1344649636374
"ENSG00000005379",11.7191048941972
"ENSG00000005381",7.11596237741101
"ENSG00000005421",4.91432851624136
"ENSG00000005436",11.9210753486819
"ENSG00000005448",10.7472185304061
"ENSG00000005469",10.9804177066991
"ENSG00000005471",10.406181612571
"ENSG00000005483",12.5363803356977
"ENSG00000005486",13.5429563184015
"ENSG00000005513",10.1392948812416
"ENSG00000005700",13.671218371316
"ENSG00000005801",11.6449684721581
"ENSG00000005810",12.1296188218926
"ENSG00000005812",13.2762722899766
"ENSG00000005844",9.3868162877041
"ENSG00000005882",15.1962585431968
"ENSG00000005884",11.9521499816763
"ENSG00000005889",11.7598185671857
"ENSG00000005893",14.1310743744367
"ENSG00000005955",13.2208459614912
"ENSG00000005961",7.45038141648157
"ENSG00000005981",9.77230951136893
"ENSG00000006007",14.7948303873693
"ENSG00000006015",13.3680107021135
"ENSG00000006016",12.8509664552439
"ENSG00000006025",11.173601003279
"ENSG00000006042",12.3884400301838
"ENSG00000006047",6.29284013949509
"ENSG00000006062",11.8984621107823
"ENSG00000006071",9.79207276619036
"ENSG00000006074",7.72168343829896
"ENSG00000006075",8.37376013487865
"ENSG00000006114",11.4658445338694
"ENSG00000006118",10.9366963292698
"ENSG00000006125",15.0236368334251
"ENSG00000006128",6.49929101696251
"ENSG00000006194",12.7710652723605
"ENSG00000006210",13.3092198826839
"ENSG00000006282",13.6043264876608
"ENSG00000006283",5.3997553434116
"ENSG00000006327",12.7383325671745
"ENSG00000006432",7.80185378698294
"ENSG00000006451",13.3497904307206
"ENSG00000006453",10.2718805208594
"ENSG00000006459",11.0882554482412
"ENSG00000006468",14.1503427081414
"ENSG00000006530",12.2806507304872
"ENSG00000006534",10.7673261038547
"ENSG00000006555",4.17736292207515
"ENSG00000006576",12.8006347796938
"ENSG00000006606",6.84032793479758
"ENSG00000006607",11.1276757979748
"ENSG00000006625",13.0155163315011
"ENSG00000006634",8.93225042423862
"ENSG00000006638",9.7113414940775
"ENSG00000006652",13.7351456981055
"ENSG00000006695",13.061024464272
"ENSG00000006704",10.7573073480297
"ENSG00000006712",13.8656132312083
"ENSG00000006715",13.2832714306463
"ENSG00000006740",10.0762161986183
"ENSG00000006744",13.3762171806742
"ENSG00000006747",5.3997553434116
"ENSG00000006756",11.9344750893531
"ENSG00000006757",12.9900750543023
"ENSG00000006831",13.5164706069393
"ENSG00000006837",9.69043250431452
"ENSG00000007047",11.6175399836325
"ENSG00000007062",11.5782423583573
"ENSG00000007080",13.5761066140133
"ENSG00000007129",7.72168343829896
"ENSG00000007168",14.7373772454041
"ENSG00000007171",6.29284013949509
"ENSG00000007202",13.7465856306193
"ENSG00000007237",13.3380747453561
"ENSG00000007255",12.2162819113675
"ENSG00000007264",8.56968034485391
"ENSG00000007312",12.1100698094878
"ENSG00000007314",8.47504347071584
"ENSG00000007341",11.5495024629163
"ENSG00000007350",12.1527332555664
"ENSG00000007376",11.1354322416092
"ENSG00000007384",12.0862558705948
"ENSG00000007392",13.3745796151852
"ENSG00000007402",8.42529043551874
"ENSG00000007516",9.81156894181616
"ENSG00000007520",14.4121803531925
"ENSG00000007541",12.6050249602191
"ENSG00000007545",10.8731711914846
"ENSG00000007866",12.1412223298127
"ENSG00000007908",7.11596237741101
