"","P01563"
"ENSG00000000003",11.5607415255562
"ENSG00000000005",9.04000782965004
"ENSG00000000419",13.5106209057581
"ENSG00000000457",11.7029728423725
"ENSG00000000460",9.57650884141455
"ENSG00000000938",10.0203790229011
"ENSG00000000971",14.6100002446798
"ENSG00000001036",13.3908872982335
"ENSG00000001084",13.507099272502
"ENSG00000001167",12.1689194487191
"ENSG00000001460",10.2845109525922
"ENSG00000001461",13.2406524303327
"ENSG00000001497",12.4415792613284
"ENSG00000001561",13.6993770187961
"ENSG00000001617",10.469593637498
"ENSG00000001626",6.49351947674352
"ENSG00000001629",13.5106209057581
"ENSG00000001631",13.2149784846422
"ENSG00000002016",11.2540205853705
"ENSG00000002330",10.6676567294727
"ENSG00000002549",14.4819051903427
"ENSG00000002587",8.26795977632839
"ENSG00000002726",4.5675200581873
"ENSG00000002822",9.36453303602345
"ENSG00000002834",13.3150417307277
"ENSG00000002919",11.8059247975124
"ENSG00000002933",10.6843838158782
"ENSG00000003056",14.2160574040799
"ENSG00000003096",12.0545561382192
"ENSG00000003137",9.77697342381625
"ENSG00000003147",13.0162558562167
"ENSG00000003249",8.65498289943764
"ENSG00000003393",14.3173894855841
"ENSG00000003400",11.9442966300703
"ENSG00000003402",16.6407913589661
"ENSG00000003436",13.0918658746498
"ENSG00000003509",13.1457040262774
"ENSG00000003756",15.0462896776631
"ENSG00000003987",5.41551696474225
"ENSG00000003989",13.6102738191645
"ENSG00000004059",12.1837012895192
"ENSG00000004139",11.0497229844833
"ENSG00000004142",15.0865665331218
"ENSG00000004399",13.3455971877227
"ENSG00000004455",14.2627483496831
"ENSG00000004468",10.2845109525922
"ENSG00000004478",13.6880171566315
"ENSG00000004487",13.3069631559597
"ENSG00000004534",15.1018229406419
"ENSG00000004660",10.9215489962417
"ENSG00000004700",14.2515673198003
"ENSG00000004766",12.7818391789881
"ENSG00000004776",16.2628353612353
"ENSG00000004777",9.14040972660788
"ENSG00000004779",15.3084813385457
"ENSG00000004799",14.7159966403656
"ENSG00000004809",5.05294688535754
"ENSG00000004838",6.15248255890846
"ENSG00000004864",11.6357609195001
"ENSG00000004866",12.555068317141
"ENSG00000004897",14.0517387666205
"ENSG00000004961",13.8871921791343
"ENSG00000004975",11.1674329003744
"ENSG00000005007",12.3966085021922
"ENSG00000005020",10.8713008063644
"ENSG00000005022",14.440041042779
"ENSG00000005059",10.4792116400596
"ENSG00000005075",12.0187311700196
"ENSG00000005100",11.8840278772904
"ENSG00000005102",12.4391173238012
"ENSG00000005108",9.91092788048511
"ENSG00000005156",11.8984369363019
"ENSG00000005175",12.4923325617931
"ENSG00000005187",11.1733699253823
"ENSG00000005189",10.6592198923241
"ENSG00000005194",13.6047924484336
"ENSG00000005206",10.3593341293491
"ENSG00000005238",12.4440370047523
