"","C02210"
"ENSG00000000003",11.6850684327229
"ENSG00000000005",5.99221520905357
"ENSG00000000419",13.6627105239267
"ENSG00000000457",11.208740623358
"ENSG00000000460",9.04057823061497
"ENSG00000000938",9.91648788289032
"ENSG00000000971",14.3621099262579
"ENSG00000001036",13.1336257048036
"ENSG00000001084",12.8980124396678
"ENSG00000001167",11.2227815618357
"ENSG00000001460",10.1981195076014
"ENSG00000001461",12.7139358472818
"ENSG00000001497",11.8614585177442
"ENSG00000001561",13.600890066275
"ENSG00000001617",10.7275404448385
"ENSG00000001626",6.23322330855736
"ENSG00000001629",12.6556115852239
"ENSG00000001631",13.0034424644768
"ENSG00000002016",10.2674932106421
"ENSG00000002330",12.8936306745959
"ENSG00000002549",14.0578149355403
"ENSG00000002587",9.21928411759949
"ENSG00000002726",7.81818580927852
"ENSG00000002822",11.0758154106715
"ENSG00000002834",13.5530690912609
"ENSG00000002919",11.4898856319786
"ENSG00000002933",11.8342797853988
"ENSG00000003056",13.6209092826045
"ENSG00000003096",11.7640047711275
"ENSG00000003137",10.0641650509326
"ENSG00000003147",12.9389885958351
"ENSG00000003249",8.90782302176319
"ENSG00000003393",13.6089311184388
"ENSG00000003400",11.3497672136716
"ENSG00000003402",15.6699348506946
"ENSG00000003436",12.851326400119
"ENSG00000003509",13.0196186119793
"ENSG00000003756",14.2275767454162
"ENSG00000003987",5.70270859185858
"ENSG00000003989",13.7170390858216
"ENSG00000004059",13.5207581147124
"ENSG00000004139",11.4664742453685
"ENSG00000004142",14.9924713466558
"ENSG00000004399",13.8141341053973
"ENSG00000004455",14.1644153963339
"ENSG00000004468",9.56620659195372
"ENSG00000004478",13.7477097783587
"ENSG00000004487",13.2288817613721
"ENSG00000004534",13.6195832760397
"ENSG00000004660",9.21928411759949
"ENSG00000004700",13.9574747819292
"ENSG00000004766",12.6373823439806
"ENSG00000004776",16.3025181446209
"ENSG00000004777",9.54401084583952
"ENSG00000004779",15.5946610214721
"ENSG00000004799",19.2540296692816
"ENSG00000004809",4.11774609113742
"ENSG00000004838",4.85471168530363
"ENSG00000004864",10.8319916088035
"ENSG00000004866",12.6939154734006
"ENSG00000004897",13.7428460736565
