"","C00039"
"ENSG00000000003",11.5153174780371
"ENSG00000000005",4.13854090615415
"ENSG00000000419",13.2538447123063
"ENSG00000000457",11.6094031055679
"ENSG00000000460",9.68079895592107
"ENSG00000000938",11.0950622694873
"ENSG00000000971",14.3914428266044
"ENSG00000001036",13.3973424628657
"ENSG00000001084",13.2297117961821
"ENSG00000001167",12.4810600958148
"ENSG00000001460",10.3902599987601
"ENSG00000001461",12.8003190039261
"ENSG00000001497",12.7773388061058
"ENSG00000001561",14.2373625695636
"ENSG00000001617",12.2750194245033
"ENSG00000001626",6.94589582821175
"ENSG00000001629",13.2286533258184
"ENSG00000001631",13.2765566596417
"ENSG00000002016",11.4550487252573
"ENSG00000002330",9.93035497731598
"ENSG00000002549",14.1711377007161
"ENSG00000002587",7.92513726804496
"ENSG00000002726",5.90407565251713
"ENSG00000002822",9.16534096549787
"ENSG00000002834",13.9044071160547
"ENSG00000002919",11.6223566834184
"ENSG00000002933",11.0430250040556
"ENSG00000003056",14.2113434406984
"ENSG00000003096",11.4978512230446
"ENSG00000003137",8.15646281415141
"ENSG00000003147",12.9971436186113
"ENSG00000003249",8.15646281415141
"ENSG00000003393",14.0415189019866
"ENSG00000003400",12.231298047074
"ENSG00000003402",16.9795941269623
"ENSG00000003436",13.701164945254
"ENSG00000003509",13.2030142349076
"ENSG00000003756",15.0133686039818
"ENSG00000003987",6.3401747673238
"ENSG00000003989",14.810081972866
"ENSG00000004059",12.5196512002532
"ENSG00000004139",11.2449729839711
"ENSG00000004142",14.8577585787431
"ENSG00000004399",13.6146795316299
"ENSG00000004455",14.6079792259618
"ENSG00000004468",11.0333586694621
"ENSG00000004478",14.1711377007161
"ENSG00000004487",13.2062441505273
"ENSG00000004534",15.1165362747671
"ENSG00000004660",9.84451880783667
"ENSG00000004700",13.5483561019746
"ENSG00000004766",12.8410599353074
"ENSG00000004776",16.1349437766617
"ENSG00000004777",9.48194872845196
"ENSG00000004779",15.0521783342033
"ENSG00000004799",18.0328471191412
"ENSG00000004809",3.40157531198794
"ENSG00000004838",5.51705252940788
"ENSG00000004864",12.0775323449297
"ENSG00000004866",12.8017431847337
"ENSG00000004897",14.1755386804215
"ENSG00000004961",13.4663180767382
"ENSG00000004975",11.1542347132593
"ENSG00000005007",12.2667930584315
"ENSG00000005020",11.4550487252573
"ENSG00000005022",14.4452861753351
"ENSG00000005059",10.9840309570985
"ENSG00000005075",11.8095511474326
"ENSG00000005100",12.1796524415233
"ENSG00000005102",12.2418287145662
"ENSG00000005108",10.0880758391712
"ENSG00000005156",12.144165455348
"ENSG00000005175",12.4322424482349
