"","C02724"
"ENSG00000000003",11.9220333035913
"ENSG00000000005",12.7143714068067
"ENSG00000000419",13.4671947962545
"ENSG00000000457",11.4165687231845
"ENSG00000000460",8.86719497923444
"ENSG00000000938",10.7043710341673
"ENSG00000000971",15.7471901587832
"ENSG00000001036",13.1115657696664
"ENSG00000001084",12.8834493929585
"ENSG00000001167",11.8534196005898
"ENSG00000001460",9.66366158514931
"ENSG00000001461",12.2265977795405
"ENSG00000001497",12.0723094091391
"ENSG00000001561",13.2137994279684
"ENSG00000001617",11.4758659068683
"ENSG00000001626",4.90877408298584
"ENSG00000001629",13.2865761646876
"ENSG00000001631",12.9625765781546
"ENSG00000002016",10.5708759816886
"ENSG00000002330",12.7571124962392
"ENSG00000002549",14.2985520649178
"ENSG00000002587",8.70673030704119
"ENSG00000002726",6.73474468321079
"ENSG00000002822",10.898491109724
"ENSG00000002834",14.2431489558043
"ENSG00000002919",11.3903900706891
"ENSG00000002933",12.3719268670622
"ENSG00000003056",13.8175760757295
"ENSG00000003096",11.9077490775851
"ENSG00000003137",11.8995227115133
"ENSG00000003147",12.9773081054825
"ENSG00000003249",8.98072392486485
"ENSG00000003393",13.523818465083
"ENSG00000003400",11.8319664909235
"ENSG00000003402",16.0281279018156
"ENSG00000003436",13.7315621600211
"ENSG00000003509",12.7684500401735
"ENSG00000003756",14.4794922892743
"ENSG00000003987",5.97290442040555
"ENSG00000003989",13.9514283683344
"ENSG00000004059",13.1665904701762
"ENSG00000004139",11.1057673276263
"ENSG00000004142",14.8458134582589
"ENSG00000004399",14.4442262063194
"ENSG00000004455",14.1573485932446
"ENSG00000004468",11.0286584019286
"ENSG00000004478",13.1080002564746
"ENSG00000004487",12.9476930722781
"ENSG00000004534",13.9151639199923
"ENSG00000004660",10.1670188874149
"ENSG00000004700",13.523818465083
"ENSG00000004766",12.5493476887713
"ENSG00000004776",16.990106204775
"ENSG00000004777",10.0529688093347
"ENSG00000004779",14.6890901479055
"ENSG00000004799",18.0162438131988
"ENSG00000004809",4.61926746579085
"ENSG00000004838",5.53680530559888
"ENSG00000004864",11.4868894183107
"ENSG00000004866",12.2924783754599
"ENSG00000004897",13.9930993177244
"ENSG00000004961",13.4002628163786
"ENSG00000004975",11.645329762377
"ENSG00000005007",13.6572719098602
"ENSG00000005020",11.6600138081342
"ENSG00000005022",14.684309544866
"ENSG00000005059",10.7824978146592
"ENSG00000005075",12.6990485213182
"ENSG00000005100",11.5274932720832
"ENSG00000005102",13.7516957907797
"ENSG00000005108",10.3532243100847
"ENSG00000005156",11.5901722351215
"ENSG00000005175",12.2298822318205
"ENSG00000005187",10.9067233434211
"ENSG00000005189",9.80248928984662
"ENSG00000005194",12.7353225702768
"ENSG00000005206",12.0296010318483
"ENSG00000005238",12.2798576713254
"ENSG00000005243",12.5933633336154
"ENSG00000005249",15.6028153293191
"ENSG00000005302",12.0048902359956
"ENSG00000005339",13.2490288256798
"ENSG00000005379",11.5850517504529
"ENSG00000005381",6.73474468321079
"ENSG00000005421",4.90877408298584
"ENSG00000005436",11.8891733483299
"ENSG00000005448",9.08596708489219
"ENSG00000005469",11.4337609231497
"ENSG00000005471",10.4294820419877
"ENSG00000005483",13.419088715163
"ENSG00000005486",12.2655261457809
"ENSG00000005513",10.4180092575437
"ENSG00000005700",14.1719365633051
"ENSG00000005801",11.5824846767491
"ENSG00000005810",14.1829933811873
"ENSG00000005812",13.9652886434581
"ENSG00000005844",10.3350388376879
"ENSG00000005882",14.1872235412063
"ENSG00000005884",12.1419579660431
